first_name,last_name,hire_date
Jinya,Heusch,10/22/1986
Mayuko,Kolinko,3/26/1986
Bojan,Murtagh,7/1/1986
Paddy,Auyong,2/21/1986
Godehard,Pelz,8/14/1986
Hongzue,Melton,1/20/1986
Patricia,Heusch,11/18/1986
Aluzio,Chiodo,2/6/1986
Arfst,Shumilov,4/3/1986
Yongdong,Legleitner,7/13/1986
Gina,Pettey,2/7/1986
Moto,Spell,12/29/1986
Tsvetan,Remmers,4/24/1986
Shooichi,Feinberg,5/10/1986
Chandrasekaran,Harbusch,11/13/1986
Domenico,Keohane,12/8/1986
Macha,Kusakari,10/9/1986
Stepehn,Hinsberger,7/6/1986
Boaz,Atchley,10/27/1986
Shigenori,Schueller,6/8/1986
Idoia,Sudbeck,6/24/1986
Saniya,Stenning,12/10/1986
Shooichi,Braccini,12/30/1986
Pantung,Lunt,11/28/1986
Saddek,Gerteisen,1/24/1986
Youssef,Janocha,1/1/1986
Kwangsub,Sluis,9/28/1986
Adly,Erva,9/6/1986
Boutros,Ventosa,12/20/1986
Bader,Eldridge,8/25/1986
Yahiko,Schreiter,1/16/1986
JoAnna,Stanger,11/30/1986
Pragnesh,Lakshmanan,11/2/1986
Rajmohan,Perng,3/18/1986
Xuejun,Chenney,10/30/1986
Moriyoshi,Senzako,5/6/1986
Zhenbing,Neimat,9/21/1986
Mart,Domenig,1/22/1986
Tesuro,Conry,10/24/1986
Masako,Guenter,7/18/1986
Masaki,Besselaar,6/1/1986
Jeane,Delgrande,10/15/1986
Suvo,Madeira,4/12/1986
Tsz,Nanard,4/28/1986
Adib,Rothenberg,5/9/1986
Arie,Oskamp,8/12/1986
Ult,Haumacher,6/5/1986
Duke,Suomi,5/3/1986
Radhakrishnan,Babb,7/24/1986
Gita,Brickell,9/1/1986
Weiru,Nilsson,7/25/1986
Masami,Paludetto,10/22/1986
Zhonghua,Srimani,4/10/1986
Boaz,Henders,5/27/1986
Syozo,Beilner,4/24/1986
Billur,Schapire,11/14/1986
Mountaz,Rijckaert,7/22/1986
Ziva,Sabnani,9/12/1986
Hongzhu,Maquelin,11/17/1986
Adil,Ranft,8/30/1986
Shirish,Picaronny,6/12/1986
Danny,Zolotykh,10/9/1986
Shietung,Braunschweig,4/16/1986
Van,Kamble,10/7/1986
Yefim,Velardi,10/20/1986
Wonhee,Hofmeyr,3/29/1986
Isaac,Lemarechal,2/15/1986
Atreyi,Eppinger,2/1/1986
Zita,Rathonyi,3/11/1986
Yoshimitsu,Mitzlaff,9/15/1986
Mansur,Sigstam,7/5/1986
Gay,Kaltofen,3/24/1986
Koichi,Penn,3/21/1986
Kwangho,Skogmar,9/11/1986
Krisda,Axelband,7/17/1986
Demin,Basawa,10/27/1986
Steve,Goodrum,8/5/1986
Lena,Liedekerke,12/1/1986
Nobuyoshi,Stellhorn,9/29/1986
Subhash,Pepe,1/3/1986
Sugwoo,Pietracaprina,2/28/1986
Randi,Ratnaker,3/24/1986
Marin,DuCasse,6/19/1986
Neven,Papastamatiou,9/26/1986
Koldo,Jeong,4/21/1986
Brewster,Karcich,11/25/1986
Somnath,Bernatsky,10/24/1986
Danil,Chvatal,11/7/1986
Martins,Madeira,11/25/1986
Mart,Lamma,2/24/1986
Lidong,Baak,9/21/1986
Cheong,Millington,4/16/1986
Etsuo,Luef,9/20/1986
Jackson,Bernardeschi,5/15/1986
Khalid,Gustavson,10/21/1986
Poorav,Schwartzburd,1/2/1986
Uriel,Rosti,1/22/1986
Janche,Kinley,8/29/1986
Randy,Cappelletti,3/25/1986
Kerryn,Willoner,5/1/1986
Gilbert,Baer,2/19/1986
Odinaldo,Cannata,1/24/1986
Patricio,Rissland,4/4/1986
Serenella,Waterhouse,10/7/1986
Rimon,Grandbois,11/18/1986
Ymte,Wuwongse,7/31/1986
Peer,Ranta,1/17/1986
Caolyn,Mitzlaff,12/1/1986
Achilleas,Fortenbacher,7/12/1986
Masako,Ambroszkiewicz,7/7/1986
Luigi,Rosay,7/20/1986
Tzvetan,Neiman,12/22/1986
Hein,Rosis,4/16/1986
Adit,Ranai,12/7/1986
Piyawadee,Emiris,5/23/1986
Kwangjo,Atchley,9/7/1986
Sachio,Couchot,11/22/1986
Mingsen,Gulak,12/24/1986
Lucian,Lovengreen,1/2/1986
Phuoc,Lanteri,1/2/1986
Chinho,Smailagic,5/8/1986
Bouchung,Parhami,7/15/1986
Breannda,Vieri,4/4/1986
Sanjeeva,Schrooten,3/27/1986
Chenxi,Birsak,9/13/1986
Oddvar,Tasistro,12/28/1986
Tru,Vingron,9/18/1986
Stein,Pews,12/7/1986
Ramalingam,Jansen,9/16/1986
Ortrun,Kobara,3/3/1986
Anyuan,Leuchs,3/31/1986
Gor,Pews,2/6/1986
Aram,Sluis,4/30/1986
Kasturi,Mersereau,1/8/1986
Masamitsu,Unno,5/12/1986
Baoqiu,Narahari,11/19/1986
Val,Erni,3/9/1986
Gro,Peir,11/5/1986
Joydip,Felcyn,4/29/1986
Josyula,Kruskal,12/18/1986
Hironobu,Marletta,5/14/1986
Fumiyo,Mansanne,1/12/1986
Arnould,Rosenbaum,4/16/1986
Rosalyn,Parveen,9/25/1986
Nimmagadda,Cronau,6/7/1986
Fen,Detkin,7/12/1986
Shahab,Wegerle,6/19/1986
Rasikan,Basart,11/11/1986
Sugwoo,Kalsbeek,9/8/1986
Rafael,Linares,9/15/1986
Eric,Cannard,9/5/1986
Fei,Asser,4/7/1986
Xuejia,Suessmith,2/4/1986
Yagil,Mullainathan,12/19/1986
Tomofumi,Hofstetter,1/24/1986
Kish,Isard,12/12/1986
Kensei,Conti,7/26/1986
Kristinn,Tischendorf,7/11/1986
Manu,Danlos,8/28/1986
Lene,Porotnikoff,10/25/1986
Renny,Hedayat,11/22/1986
Sigeru,Demizu,10/29/1986
Adas,Gewali,3/30/1986
Mostafa,Kalefeld,12/11/1986
Genevieve,Snedden,7/12/1986
Rasiah,Kisuki,8/11/1986
Goncalo,Heystek,11/8/1986
Masaki,Stranks,7/16/1986
Ger,Serna,10/14/1986
Denny,Murillo,7/7/1986
Sailaja,Zultner,1/23/1986
Maya,DuBourdieux,6/14/1986
Elrique,Schrift,10/26/1986
Rafail,Velasco,11/28/1986
Junichi,Marquardt,9/10/1986
Lorien,Yetto,8/10/1986
Iara,Giaccio,9/1/1986
Isaac,Fiutem,10/17/1986
Pranav,Birdsall,1/15/1986
Bernice,Akaboshi,12/30/1986
Horward,Isaac,2/17/1986
Seongbin,Kakkad,3/8/1986
Surveyors,Moehrke,7/22/1986
Ult,Hambrick,11/28/1986
Nobuyoshi,Hatcliff,3/22/1986
Francesca,Lorys,12/4/1986
Shietung,Sevcikova,10/25/1986
Rance,Servieres,12/5/1986
Filipp,Serna,10/14/1986
Vesna,Demizu,6/18/1986
Adamantios,Hettesheimer,10/8/1986
Fan,Marsiglia,12/12/1986
Thanasis,Tiemann,11/8/1986
Vitali,Wynblatt,1/17/1986
Malu,Luck,8/18/1986
Gina,Maginnis,4/24/1986
Genta,Iisaka,8/3/1986
Valery,McDermid,12/22/1986
Jiakeng,Waleschkowski,2/27/1986
Utpal,Harnett,10/7/1986
Jeanne,Setiz,1/17/1986
Dines,Klyachko,1/29/1986
Randy,Eickenmeyer,1/29/1986
Erzsebet,Zaiane,3/30/1986
Dipayan,Emmerich,7/1/1986
Mabo,Straney,5/17/1986
Gino,Sudbeck,4/5/1986
Yannik,Kroll,3/2/1986
Huai,Bamford,5/2/1986
Gully,Mitchem,3/13/1986
Haldun,Rothenberg,2/4/1986
Vitaly,Himler,10/30/1986
Tooru,Cyre,9/28/1986
Kauko,Hasham,8/4/1986
Mircea,Halloran,2/23/1986
Lorien,Sabnani,4/27/1986
Gian,Prochazka,4/20/1986
Kinh,Pettis,12/31/1986
Shen,Vecchi,7/24/1986
Jongsuk,Baak,5/30/1986
Khalil,Versino,11/23/1986
Martien,Stavenow,8/27/1986
Xiadong,Onuegbe,6/17/1986
Halsur,Swan,8/21/1986
Serif,Narlikar,5/28/1986
Aluzio,Cangellaris,5/12/1986
Ranan,Gunderson,11/21/1986
Elgin,Schicker,5/24/1986
Susuma,Jiang,7/20/1986
Halsur,Sidje,1/15/1986
Gift,Solares,4/24/1986
Atreye,Ligten,11/29/1986
Masoud,Pusterhofer,11/8/1986
Muneo,Zockler,8/11/1986
Khoa,Zastre,2/22/1986
Ebru,Demeyer,1/11/1986
Kazuhiko,Broomell,9/26/1986
Giap,Eastman,1/15/1986
Hatsukazu,Pappas,8/19/1986
Arie,Bugaenko,3/2/1986
Zito,Passino,5/20/1986
Kannan,Krychniak,12/24/1986
Aral,Dulin,6/6/1986
Leah,Rullman,11/29/1986
Soenke,Uhrig,7/7/1986
Guther,Swist,8/11/1986
Lalit,Lemarechal,10/15/1986
Prodip,Pileggi,4/9/1986
Dietrich,Papastamatiou,7/24/1986
Hatsukazu,Domenig,10/4/1986
Leucio,Peir,9/24/1986
Geraldo,Dolinsky,12/18/1986
Mokhtar,Siegrist,7/28/1986
Guther,Basart,12/29/1986
Sibyl,Geffroy,9/9/1986
Leandro,Sigstam,10/23/1986
Achilleas,Frolund,3/15/1986
Alper,Kroll,10/23/1986
Yuguang,Dratva,3/31/1986
Oddvar,Lamparter,11/23/1986
Spyrose,Bridgland,6/30/1986
Elliott,Staudhammer,7/17/1986
Arfst,Farrar,2/13/1986
Leandro,Caine,11/30/1986
Rajmohan,Varman,2/9/1986
Demin,Cappelletti,11/23/1986
Sibyl,Deyuan,8/31/1986
Abdelghani,Waeselynck,3/15/1986
Randi,Oppitz,3/12/1986
Harngdar,Herber,12/25/1986
Odoardo,Erol,9/18/1986
Marko,Kropf,3/2/1986
Rosine,Docker,10/1/1986
Dinah,Mellouli,3/5/1986
Remco,Stille,2/7/1986
Oddvar,Lunn,4/22/1986
Dietrich,Rodier,5/15/1986
Paddy,Orsini,7/21/1986
Takushi,Zwicker,11/2/1986
Mizuhito,Tibblin,8/10/1986
Frazer,McConalogue,3/22/1986
Mario,Avouris,2/22/1986
Dines,Glinert,6/29/1986
Valdiodio,Fritzsche,6/27/1986
Ashish,Douceur,11/23/1986
Tamiya,Stiles,9/19/1986
Jinpo,Itschner,1/16/1986
Cedric,Kenevan,11/25/1986
Xinglin,Bellmore,7/13/1986
Miyeon,Lammel,7/31/1986
Saniya,Capobianchi,6/15/1986
Gianluca,Suessmith,8/20/1986
Constantino,Taubenfeld,8/7/1986
Wonhee,Tiemann,11/16/1986
Shawna,Papsdorf,10/8/1986
Zissis,Viele,10/26/1986
Janche,Leaver,3/12/1986
Danel,Foote,6/24/1986
Tsuneo,Rebaine,1/20/1986
Youjian,Krone,8/29/1986
Chiranjit,Simmen,2/9/1986
Torsten,Brookman,8/23/1986
Rasiah,Vidya,9/8/1986
Giri,Plump,4/23/1986
Aris,Rusterholz,8/21/1986
Jiann,Merli,3/3/1986
Naftali,McConalogue,5/9/1986
Temple,Pietrzykowski,5/6/1986
Zeydy,Hockney,4/22/1986
Hongzue,Chaudhury,5/26/1986
Shugo,Waymire,1/23/1986
Terresa,Veeraraghavan,7/7/1986
Hinrich,Rattan,12/4/1986
Aksel,Zedlitz,8/22/1986
Katsuyuki,Eldridge,6/27/1986
Shaibal,Ushiama,7/18/1986
Masaki,Riesenhuber,12/28/1986
Hidekazu,Selenyi,4/21/1986
Demin,Kaelbling,8/9/1986
Hatim,Kandlur,3/2/1986
Mayuko,Akaboshi,4/27/1986
Danny,Narahari,10/1/1986
Taiji,Ferretti,8/25/1986
Siddarth,Rosti,6/17/1986
Chanjung,Aseltine,5/1/1986
Mandell,Remmele,3/16/1986
Mang,Serov,7/27/1986
Jenwei,Gill,4/5/1986
JiYoung,Magliocco,9/15/1986
Mingzeng,Lamba,8/21/1986
Renny,Iisaku,7/19/1986
Ortrun,Penn,8/3/1986
Itzchak,Rosay,1/3/1986
Taizo,Showalter,7/28/1986
Xiaobin,Kulisch,1/28/1986
Zhiwei,Biron,10/13/1986
Mani,Nastansky,11/16/1986
Patricia,Fairtlough,9/9/1986
Ronnie,Kushner,1/12/1986
Gill,Lamba,9/26/1986
Bernice,Figueira,2/21/1986
Alassane,Shihab,8/26/1986
Lalit,Hiyoshi,12/25/1986
Adel,Tischendorf,1/8/1986
Claude,Sommen,8/12/1986
Lansing,Chelton,9/18/1986
Mihalis,Hasham,2/26/1986
Shaz,Kossowski,10/26/1986
Elvis,Neimat,11/6/1986
Anoosh,Plavsic,3/25/1986
Yoshimitsu,Farris,2/4/1986
Sadegh,Matheson,5/27/1986
Howell,Raczkowsky,12/9/1986
Chuanti,Swiler,1/10/1986
Weiru,Garrabrants,11/29/1986
Chenyi,Rabehasaina,3/25/1986
Siddarth,Jording,11/27/1986
Ekawit,Kossowski,3/3/1986
Kazuhito,Heemskerk,6/6/1986
Oldrich,Delgrange,5/11/1986
Dmitri,Schueller,3/18/1986
Guenter,Renear,3/15/1986
Hsiangchu,Eugenio,11/11/1986
Faiza,Rodham,5/30/1986
Arto,Rosin,9/1/1986
Arup,Luke,10/14/1986
Anoosh,Escriba,5/8/1986
Jixiang,Kobara,2/15/1986
Trygve,Polajnar,1/9/1986
Harngdar,Schaaf,9/19/1986
Mayuri,Chenoweth,6/13/1986
Murthy,Neiman,3/8/1986
Woody,Bazelow,10/14/1986
Arnould,Farrar,6/18/1986
Charmane,Kobuchi,6/29/1986
Tetsurou,Taubman,12/31/1986
Brendon,Dalton,2/27/1986
Baruch,Marletta,9/24/1986
Randi,Zyda,9/3/1986
Georg,Skogmar,3/12/1986
Mamdouh,Cusworth,1/29/1986
Hongzhu,Renear,2/2/1986
Gal,Slaats,6/12/1986
Huan,Flanders,4/20/1986
Adin,Basart,12/3/1986
Saeko,Argence,8/22/1986
Yucai,Felder,1/20/1986
Manibrata,Ellozy,4/10/1986
Hironoby,Mahmud,11/25/1986
Bokyung,Perez,6/4/1986
Morrie,Iisaku,9/26/1986
Chiradeep,Salverda,1/31/1986
Dante,Gubsky,4/3/1986
Basant,Aamodt,12/25/1986
Mototsugu,Warwick,8/14/1986
Candido,Speel,12/19/1986
Aron,Bain,2/2/1986
Abdelwaheb,Collette,9/20/1986
Ulf,Demeyer,2/7/1986
Lijia,Schaap,3/13/1986
Aram,Pettis,8/21/1986
Djenana,Kragelund,9/3/1986
Otmar,Ducloy,9/25/1986
Wayne,Chaudhuri,9/1/1986
Neelam,Wegerle,11/20/1986
Marsja,Ramamoorthy,6/18/1986
Kazuhito,Gonthier,8/13/1986
Berto,Rissanen,8/12/1986
Stabislas,Rosin,1/23/1986
Subir,Solares,12/19/1986
Kristine,Bugrara,11/20/1986
Fusako,Bondorf,12/1/1986
Nectarios,Staylopatis,10/27/1986
Kristine,Viele,11/25/1986
DAIDA,Gopalakrishnan,1/23/1986
Richara,Cronan,4/18/1986
Chikara,Anandan,2/22/1986
Kiyokazu,Litzler,11/5/1986
Make,Redmiles,9/15/1986
Marlo,Shokrollahi,2/21/1986
Mats,Maquelin,5/7/1986
Frederique,Slutz,10/19/1986
Pohua,Macedo,2/21/1986
Candida,Otillio,4/5/1986
Thodoros,Kawashimo,4/21/1986
Shakhar,Rebaine,1/15/1986
Hsiangchu,Apsitis,1/17/1986
Mantis,Calkin,12/7/1986
Xiong,Rotem,4/16/1986
Hatim,Peng,2/11/1986
Lubomir,Cyre,7/26/1986
Rutger,Milicic,8/14/1986
Amalendu,Varker,1/11/1986
Alejandra,Duclos,9/27/1986
Mona,Piazza,2/3/1986
Peer,Coors,7/28/1986
Pintsang,Ramsak,6/6/1986
Tayeb,Seuren,8/4/1986
Yakkov,Servieres,1/18/1986
Kristof,Conde,7/26/1986
Hitomi,Wendorf,1/19/1986
Tetsushi,Cunliffe,4/7/1986
Pranas,Naudin,3/23/1986
Stella,Haldar,2/19/1986
Raimond,Panienski,3/3/1986
Kotesh,Broomell,3/27/1986
Eishiro,Curless,1/1/1986
Padma,Binding,9/4/1986
Arup,Erman,1/11/1986
Kellyn,Jullig,6/14/1986
Florina,Eickenmeyer,5/11/1986
Jaihie,Rosiles,6/4/1986
Weijing,Lundstrom,9/13/1986
Munir,Swist,6/25/1986
Maya,Asser,11/15/1986
Dhritiman,Osgood,11/14/1986
Aiichiro,Sidje,6/24/1986
Jiann,Cusworth,1/24/1986
Kyoichi,Schoegge,4/19/1986
Xiaoheng,Hennebert,12/18/1986
Elvia,Bratsberg,10/12/1986
Shunichi,Assaf,10/22/1986
Tzvetan,Coors,6/24/1986
Panayotis,Gerlach,9/16/1986
Oddvar,Mandelberg,6/5/1986
Fei,Champarnaud,2/24/1986
Aamer,Hooghiemstra,5/24/1986
Junsik,Anily,8/1/1986
Radhika,Lorys,7/17/1986
Utz,Bernardeschi,1/26/1986
Sasan,Binkley,12/21/1986
Uno,Schlenzig,7/25/1986
Radhakrishnan,Murrill,8/17/1986
Lalit,Tyugu,7/10/1986
Bluma,Vendrig,5/13/1986
Satosi,Rissland,6/30/1986
Stella,Prochazka,7/30/1986
Foong,Templeman,4/21/1986
Isaac,Luiz,2/11/1986
Visit,Passino,10/22/1986
Randi,Baar,9/24/1986
Rosine,Meriste,7/17/1986
Goetz,Zlotek,2/1/1986
Gurbir,Rahimi,12/25/1986
Chriss,Hennebert,10/4/1986
Ibibia,Rubsam,1/19/1986
Uta,Haumacher,10/2/1986
Geoffry,Benantar,3/5/1986
Eirik,Yeung,7/25/1986
Xiadong,Perry,11/5/1986
Sachem,Luders,4/29/1986
Haldun,Swick,5/14/1986
Lijia,Heering,7/15/1986
Radhakrishnan,Katzenelson,11/27/1986
Mooi,Begiun,7/11/1986
Khalil,Schoegge,2/17/1986
Kiam,Itschner,8/5/1986
Shunichi,Cyre,11/30/1986
Zita,Standera,4/20/1986
Radoslaw,Ravishankar,8/26/1986
Bezalel,Argence,11/20/1986
Fumino,Andreotta,10/8/1986
Kristina,Qiwen,10/9/1986
Guoxiang,Cichocki,4/4/1986
Baruch,Sommer,11/16/1986
Zeljko,Maksimenko,8/14/1986
Zengping,Kroll,12/17/1986
Gianluca,Kopetz,9/21/1986
Freyja,Pappas,1/7/1986
Mechthild,Birge,7/6/1986
Jiang,Bierbaum,1/1/1986
Uinam,Glowinski,7/7/1986
Hatem,Apsitis,12/11/1986
Arto,Linares,6/2/1986
Syozo,Koyama,11/23/1986
Dannz,Bridgland,6/5/1986
Gay,Chiodo,7/13/1986
Brewster,Savasere,7/17/1986
Akeno,Berztiss,5/31/1986
Tonny,Perin,1/6/1986
Moti,Przulj,1/6/1986
Salvador,Montresor,8/5/1986
Sanjai,Boyle,6/28/1986
Ziya,Axelband,6/23/1986
Baoqiu,Prenel,8/16/1986
Willard,Rouquie,2/15/1986
Danel,Pleszkun,5/1/1986
Martina,Akazan,4/17/1986
Tua,Sifakis,11/19/1986
Xinan,Lorys,11/28/1986
Jessie,Basagni,10/7/1986
Magdalena,Besancenot,12/8/1986
Filipe,Lowrie,2/20/1986
Ayonca,Vuskovic,6/25/1986
Sadun,Luon,8/26/1986
Janalee,Lodder,7/20/1986
Evgueni,Kavvadias,6/30/1986
Gennady,Reistad,10/5/1986
Kristof,Thebaut,3/4/1986
Youjian,Cronau,10/29/1986
Arunachalam,Perez,9/4/1986
Demos,Speer,1/22/1986
Ishfaq,Christianini,7/7/1986
Adamantios,Rousseau,10/10/1986
Babette,Menhoudj,11/13/1986
Gal,Hettesheimer,1/9/1986
Remco,Cangellaris,1/29/1986
Fox,Swiss,3/10/1986
Atreyi,Azevdeo,12/27/1986
Mani,Huxford,3/12/1986
Demos,Swiss,5/2/1986
Zhilian,Garigliano,10/26/1986
Mayuri,Manderick,12/17/1986
Shan,Lamba,3/24/1986
Phuoc,Denos,4/1/1986
Kauko,Panienski,4/29/1986
Seshu,Anger,7/1/1986
Ulises,Facello,5/14/1986
Mack,Nyanchama,11/26/1986
Munehiko,Dayang,10/10/1986
Ranan,Daescu,8/31/1986
Rosalie,Ibel,1/26/1986
Kotesh,Benaini,1/19/1986
Candido,Ramsey,8/26/1986
Takanari,Wursthorn,1/25/1986
Lalit,Waterhouse,2/18/1986
Christophe,Spinelli,1/9/1986
Fabrizio,Lalonde,4/27/1986
Ioana,Gente,7/25/1986
Panayotis,Pargaonkar,5/13/1986
Irena,Bressoud,2/17/1986
Jenwei,Yemenis,3/18/1986
Mohd,Rotem,1/9/1986
Jovan,Parveen,12/26/1986
Falguni,Michaels,5/6/1986
Jinxi,Suri,9/23/1986
Murthy,Knightly,10/21/1986
Piyush,Brickell,4/21/1986
Guther,Duclos,12/17/1986
Takahira,Lagarias,11/20/1986
Saeko,Lichtman,8/15/1986
Emran,Zultner,6/29/1986
Younwoo,Skogmar,12/26/1986
Anwar,Zallocco,7/3/1986
Georgi,Sluis,7/24/1986
Kien,Ebeling,8/5/1986
Marsha,Huttel,11/24/1986
Tesuya,Puppe,7/3/1986
Alselm,Zobel,1/18/1986
Souichi,Shimshoni,12/30/1986
Lokesh,Flanders,6/15/1986
Murthy,Heuser,6/9/1986
Teruyuki,Bratsberg,3/2/1986
Shuzo,Heijenga,9/2/1986
Oddvar,Krybus,12/6/1986
Marla,Guerreiro,3/17/1986
Dannz,Sichman,8/12/1986
Nahid,Facello,12/13/1986
Lakshmi,Eldridge,12/8/1986
Anyuan,Veldwijk,11/9/1986
Yongmin,Ramsay,11/10/1986
Tetsurou,Wursthorn,4/18/1986
Along,McFarlin,11/25/1986
Changho,Mapelli,8/31/1986
Zongyan,Ruemmler,4/10/1986
Mototsugu,Highland,4/15/1986
Rajmohan,Pettey,12/10/1986
Angel,Erde,7/8/1986
Shichao,Braunschweig,10/12/1986
Supot,Knightly,10/14/1986
Alain,Facello,12/19/1986
Aksel,Snedden,5/24/1986
Charmane,Schicker,1/4/1986
Barry,Sherertz,12/20/1986
Zine,Encarnacion,12/17/1986
Fumiko,Rande,11/25/1986
Adin,Harnett,11/25/1986
Leaf,Azumi,1/18/1986
Filipp,Christianini,9/15/1986
Moheb,Janocha,11/1/1986
Aral,Angelopoulos,8/4/1986
Adhemar,Kinley,11/1/1986
Mountaz,Sevcikova,12/23/1986
Geraldo,Pauthner,12/18/1986
Sarita,Baek,12/19/1986
Marla,Openshaw,12/15/1986
Goncalo,Reeker,12/8/1986
Arie,Nishimukai,1/9/1986
Ger,Schusler,3/15/1986
Kerryn,Lanzelotte,7/1/1986
Masadi,Smailagic,4/7/1986
Marsal,Waterhouse,5/11/1986
Luigi,Cincotta,6/4/1986
Lucian,Vieth,3/14/1986
Sanjoy,Roisin,5/6/1986
Danai,Sadowsky,10/3/1986
Seshu,Rissland,7/20/1986
Ymte,Busillo,11/3/1986
Sadok,Basawa,11/14/1986
Khue,Klassen,4/1/1986
Etsuo,Covnot,9/4/1986
Rasiah,Binding,3/24/1986
Christoper,DiGiano,2/23/1986
Fay,Underwood,3/3/1986
Munenori,Jiafu,9/19/1986
Toshimo,Basagni,5/18/1986
Guther,Pappas,1/25/1986
Matt,Toyoshima,11/7/1986
Fumino,Gilg,7/3/1986
Dinah,Christ,8/29/1986
Mabo,Rosenbaum,9/22/1986
Mariangiola,Vilarrasa,8/18/1986
Aris,Ginesta,10/21/1986
Youngkon,Bultermann,11/21/1986
Xiaoshan,Kroha,12/28/1986
Nahla,Bamford,1/23/1986
Shridhar,Azevdeo,3/14/1986
Siddarth,Ellozy,7/1/1986
Hidekazu,Lorie,1/25/1986
Leaf,Boreale,6/19/1986
Adel,Matteis,10/22/1986
Sajjan,Takkinen,4/16/1986
Achilleas,Seiwald,12/4/1986
Baruch,Plesums,10/13/1986
Tetsurou,Gammage,5/23/1986
Toshiki,Heyers,3/18/1986
Giap,Salverda,4/2/1986
Changho,Dehkordi,6/3/1986
Kenton,Bahr,6/3/1986
Danil,Panwar,1/2/1986
Ioana,Matzel,10/1/1986
Giordano,Pietrzykowski,1/30/1986
Honglan,Maksimenko,10/31/1986
Takahira,Pargas,2/11/1986
Xudong,Bodoff,6/21/1986
Taizo,Kushner,6/8/1986
Kinh,Jumpertz,10/8/1986
Maja,Schmiedel,1/6/1986
Nahid,Birge,6/7/1986
Kristina,Steenbeek,12/30/1986
Barton,Jonsson,7/9/1986
Bikash,Ozeki,1/20/1986
Arno,Bashian,4/7/1986
Kwangsub,Hitomi,3/12/1986
Duro,Kavanagh,10/31/1986
Janalee,Shumilov,8/15/1986
Xuejun,Denos,1/3/1986
Qunsheng,Orlowski,3/24/1986
Saeko,Shiratori,12/27/1986
Yoshimitsu,Paludetto,10/29/1986
Kristine,Range,11/18/1986
Adin,Roison,3/12/1986
Sham,Hofman,3/3/1986
Takahira,Motley,6/15/1986
Tse,Lortz,10/4/1986
Vojin,Siksek,9/9/1986
Cathie,Guerreiro,6/18/1986
Gopalakrishnan,Dredge,7/23/1986
Percy,Crabtree,9/2/1986
Wojceich,Lichtman,2/9/1986
Mingdong,Leivant,5/16/1986
Yuriy,Krybus,11/20/1986
Kristinn,Kalloufi,8/6/1986
Kaijung,Halevi,4/1/1986
Aleksander,Linares,5/16/1986
Radhia,Staudhammer,4/26/1986
Fuqing,Xiaoshan,10/1/1986
Marsha,Dayana,3/29/1986
Xiaoshan,Serot,10/6/1986
Tru,Gulik,1/17/1986
Perry,Sullins,7/5/1986
Danel,Bouloucos,6/5/1986
Barry,Gargeya,10/26/1986
Shmuel,Kirkerud,9/13/1986
Sachin,Ranka,3/22/1986
Gretta,Hammerschmidt,6/2/1986
Shaowei,Krohm,9/6/1986
Cullen,Gimarc,10/6/1986
Dante,Hofting,6/13/1986
Leif,Senzako,10/27/1986
Caolyn,Rotem,7/1/1986
Juyoung,Kaminger,8/18/1986
Zine,Rothe,4/13/1986
Mariangiola,Milicia,3/31/1986
Vojin,Ratzlaff,10/6/1986
Elvis,Sambasivam,9/5/1986
Nimmagadda,Figueira,8/22/1986
Zhaofang,Setia,2/24/1986
Dung,Przulj,7/3/1986
Herbert,Iisaka,7/5/1986
Adin,Azulay,5/31/1986
Pascal,Quaggetto,11/13/1986
Barton,Kruskal,4/2/1986
Srinidhi,Oxman,3/12/1986
Mohd,Genin,11/29/1986
Toshimori,Benveniste,12/18/1986
Giordano,Maquelin,8/6/1986
Guenter,Ghemri,7/7/1986
Yannis,Conti,9/7/1986
Dipayan,Kugler,5/10/1986
Surveyors,Grospietsch,9/6/1986
Holgard,Vecchi,5/28/1986
Sasan,Lemarechal,7/21/1986
Pranas,Przulj,5/9/1986
Dzung,Sambasivam,6/14/1986
Leah,Ellozy,3/5/1986
Gou,Haddadi,5/23/1986
Zhensheng,Lakshmanan,12/26/1986
Jeong,Kusalik,3/20/1986
Gererd,Ellozy,4/14/1986
Kristof,Kaltofen,5/4/1986
Dietrich,Zedlitz,11/25/1986
Genta,Thiria,6/19/1986
Zengping,Ushiama,3/18/1986
Duro,Magalhaes,11/14/1986
Yannik,Reinhard,4/22/1986
Kien,Wegerle,5/17/1986
Heeju,Bernardinello,10/6/1986
Barna,Schaar,1/10/1986
Shugo,Piancastelli,12/3/1986
Odoardo,Karunanithi,2/12/1986
Subir,Leonhardt,11/30/1986
Serenella,Petereit,10/26/1986
Fox,Swen,5/21/1986
Jiann,Lalonde,12/6/1986
Shigenori,Murrill,4/8/1986
Denis,Ranum,12/19/1986
Chanjung,Stiles,12/15/1986
Yongdong,Schonegge,9/27/1986
Manibrata,Ciolek,8/17/1986
Brigham,Preusig,10/1/1986
Geoffrey,Backhouse,8/24/1986
Basil,Erol,1/31/1986
Kristof,Champarnaud,1/22/1986
Hercules,Ushiama,12/15/1986
Luise,Collette,2/20/1986
Gennady,Dusink,2/5/1986
Joydip,Dusink,6/21/1986
Mang,Spinelli,11/9/1986
Shih,Bach,1/26/1986
Xianlong,Baer,2/28/1986
Lijie,Rissland,3/14/1986
Jackson,Hardjono,11/13/1986
Richard,Hiroyama,6/4/1986
